2023-04-01 11:46:59,202: 'e'
2023-04-01 11:46:59,700: Key.space
2023-04-01 11:47:00,256: Key.enter
2023-04-01 11:47:48,388: Key.backspace
2023-04-01 11:47:48,643: Key.backspace
2023-04-01 11:47:48,673: Key.backspace
2023-04-01 11:47:48,702: Key.backspace
2023-04-01 11:47:48,732: Key.backspace
2023-04-01 11:47:48,762: Key.backspace
2023-04-01 11:47:48,793: Key.backspace
2023-04-01 11:47:48,823: Key.backspace
2023-04-01 11:47:48,852: Key.backspace
2023-04-01 11:47:48,883: Key.backspace
2023-04-01 11:47:48,913: Key.backspace
2023-04-01 11:47:48,943: Key.backspace
2023-04-01 11:47:48,974: Key.backspace
2023-04-01 11:47:49,003: Key.backspace
2023-04-01 11:47:49,476: 'b'
2023-04-01 11:47:49,709: 'r'
2023-04-01 11:47:50,134: 'a'
2023-04-01 11:47:50,402: 'd'
2023-04-01 11:47:51,368: Key.shift
2023-04-01 11:47:51,611: 'A'
2023-04-01 11:47:51,896: 'I'
2023-04-01 11:47:53,828: Key.enter
2023-04-01 11:48:13,052: 'p'
2023-04-01 11:48:13,629: 'y'
2023-04-01 11:48:14,065: 't'
2023-04-01 11:48:14,578: 'h'
2023-04-01 11:48:14,967: 'o'
2023-04-01 11:48:15,581: 'n'
2023-04-01 11:48:15,955: Key.space
2023-04-01 11:48:29,961: 'l'
2023-04-01 11:48:30,221: 'i'
2023-04-01 11:48:30,664: 'b'
2023-04-01 11:48:32,800: 'r'
2023-04-01 11:48:33,121: 'a'
2023-04-01 11:48:33,493: 'r'
2023-04-01 11:48:33,950: 'y'
2023-04-01 11:48:34,235: Key.space
2023-04-01 11:48:34,570: 'o'
2023-04-01 11:48:34,931: 'n'
2023-04-01 11:48:35,219: Key.space
2023-04-01 11:48:35,456: 's'
2023-04-01 11:48:35,716: 'e'
2023-04-01 11:48:35,917: 'n'
2023-04-01 11:48:36,088: 'd'
2023-04-01 11:48:36,308: Key.space
2023-04-01 11:48:36,623: 'm'
2023-04-01 11:48:36,813: 'a'
2023-04-01 11:48:37,021: 'i'
2023-04-01 11:48:37,287: 'l'
2023-04-01 11:48:37,553: Key.space
2023-04-01 11:48:38,401: Key.enter
2023-04-01 11:49:24,896: Key.backspace
2023-04-01 11:49:25,147: Key.backspace
2023-04-01 11:49:25,177: Key.backspace
2023-04-01 11:49:25,208: Key.backspace
2023-04-01 11:49:25,238: Key.backspace
2023-04-01 11:49:25,268: Key.backspace
2023-04-01 11:49:25,297: Key.backspace
2023-04-01 11:49:25,328: Key.backspace
2023-04-01 11:49:25,359: Key.backspace
2023-04-01 11:49:25,388: Key.backspace
2023-04-01 11:49:25,419: Key.backspace
2023-04-01 11:49:25,448: Key.backspace
2023-04-01 11:49:25,479: Key.backspace
2023-04-01 11:49:25,509: Key.backspace
2023-04-01 11:49:25,539: Key.backspace
2023-04-01 11:49:25,571: Key.backspace
2023-04-01 11:49:25,599: Key.backspace
2023-04-01 11:49:25,630: Key.backspace
2023-04-01 11:49:25,660: Key.backspace
2023-04-01 11:49:25,690: Key.backspace
2023-04-01 11:49:25,720: Key.backspace
2023-04-01 11:49:25,750: Key.backspace
2023-04-01 11:49:25,780: Key.backspace
2023-04-01 11:49:25,810: Key.backspace
2023-04-01 11:49:25,841: Key.backspace
2023-04-01 11:49:25,871: Key.backspace
2023-04-01 11:49:25,900: Key.backspace
2023-04-01 11:49:25,931: Key.backspace
2023-04-01 11:49:25,961: Key.backspace
2023-04-01 11:49:25,991: Key.backspace
2023-04-01 11:49:26,021: Key.backspace
2023-04-01 11:49:26,052: Key.backspace
2023-04-01 11:49:26,081: Key.backspace
2023-04-01 11:49:26,112: Key.backspace
2023-04-01 11:49:27,355: 't'
2023-04-01 11:49:27,559: 'a'
2023-04-01 11:49:28,070: 'k'
2023-04-01 11:49:28,337: 'e'
2023-04-01 11:49:28,526: Key.space
2023-04-01 11:49:28,952: 's'
2023-04-01 11:49:29,442: 'c'
2023-04-01 11:49:29,714: 'r'
2023-04-01 11:49:30,034: 'e'
2023-04-01 11:49:30,214: 'e'
2023-04-01 11:49:30,654: 'n'
2023-04-01 11:49:30,734: 'n'
2023-04-01 11:49:31,068: 't'
2023-04-01 11:49:34,079: Key.down
2023-04-01 11:49:34,416: Key.enter
2023-04-01 11:49:36,086: Key.space
2023-04-01 11:49:36,522: 'u'
2023-04-01 11:49:36,698: 's'
2023-04-01 11:49:36,919: 'i'
2023-04-01 11:49:37,162: 'n'
2023-04-01 11:49:37,475: 'g'
2023-04-01 11:49:37,641: Key.space
2023-04-01 11:49:38,036: 'p'
2023-04-01 11:49:38,514: 'y'
2023-04-01 11:49:38,782: 't'
2023-04-01 11:49:38,945: 'h'
2023-04-01 11:49:39,501: 'o'
2023-04-01 11:49:39,797: 'n'
2023-04-01 11:49:40,077: Key.space
2023-04-01 11:49:40,269: 'a'
2023-04-01 11:49:40,468: 'n'
2023-04-01 11:49:40,641: 'd'
2023-04-01 11:49:40,799: Key.space
2023-04-01 11:49:41,045: 's'
2023-04-01 11:49:41,249: 'a'
2023-04-01 11:49:41,611: 'v'
2023-04-01 11:49:41,801: 'e'
2023-04-01 11:49:42,062: Key.space
2023-04-01 11:49:43,215: 'i'
2023-04-01 11:49:43,445: 't'
2023-04-01 11:49:43,638: Key.space
2023-04-01 11:49:43,888: 'a'
2023-04-01 11:49:44,165: 'u'
2023-04-01 11:49:44,476: 't'
2023-04-01 11:49:44,733: 'o'
2023-04-01 11:49:45,018: 'm'
2023-04-01 11:49:45,261: 'a'
2023-04-01 11:49:45,629: 't'
2023-04-01 11:49:45,894: 'i'
2023-04-01 11:49:46,121: 'c'
2023-04-01 11:49:46,406: 'a'
2023-04-01 11:49:46,778: 'l'
2023-04-01 11:49:46,954: 'l'
2023-04-01 11:49:47,588: 'y'
2023-04-01 11:49:48,874: Key.enter
2023-04-01 11:52:58,173: Key.backspace
2023-04-01 11:52:58,424: Key.backspace
2023-04-01 11:52:58,453: Key.backspace
2023-04-01 11:52:58,483: Key.backspace
2023-04-01 11:52:58,514: Key.backspace
2023-04-01 11:52:58,544: Key.backspace
2023-04-01 11:52:58,574: Key.backspace
2023-04-01 11:52:58,604: Key.backspace
2023-04-01 11:52:58,634: Key.backspace
2023-04-01 11:52:58,664: Key.backspace
2023-04-01 11:52:58,694: Key.backspace
2023-04-01 11:52:58,725: Key.backspace
2023-04-01 11:52:58,755: Key.backspace
2023-04-01 11:52:58,786: Key.backspace
2023-04-01 11:52:58,816: Key.backspace
2023-04-01 11:52:58,846: Key.backspace
2023-04-01 11:52:58,876: Key.backspace
2023-04-01 11:52:58,905: Key.backspace
2023-04-01 11:52:58,936: Key.backspace
2023-04-01 11:52:59,736: 'h'
2023-04-01 11:53:00,170: 'o'
2023-04-01 11:53:00,619: 'w'
2023-04-01 11:53:01,014: Key.space
2023-04-01 11:53:05,247: 'm'
2023-04-01 11:53:05,467: 'a'
2023-04-01 11:53:05,658: 'n'
2023-04-01 11:53:06,029: 'y'
2023-04-01 11:53:06,334: Key.space
2023-04-01 11:55:25,120: 'i'
2023-04-01 11:55:25,343: 'n'
2023-04-01 11:55:25,618: 'f'
2023-04-01 11:55:25,841: 'i'
2023-04-01 11:55:26,204: 'n'
2023-04-01 11:55:26,453: 'i'
2023-04-01 11:55:26,723: 't'
2023-04-01 11:55:27,024: 'e'
2023-04-01 11:55:27,213: Key.space
2023-04-01 11:55:27,792: 'o'
2023-04-01 11:55:28,901: Key.backspace
2023-04-01 11:55:29,116: Key.backspace
2023-04-01 11:55:29,332: Key.backspace
2023-04-01 11:55:30,866: 'e'
2023-04-01 11:55:31,036: Key.space
2023-04-01 11:55:31,778: Key.backspace
2023-04-01 11:55:32,185: 'l'
2023-04-01 11:55:32,475: 'o'
2023-04-01 11:55:32,649: 'o'
2023-04-01 11:55:32,880: 'p'
2023-04-01 11:55:33,128: Key.space
2023-04-01 11:55:33,482: 'c'
2023-04-01 11:55:33,801: 'a'
2023-04-01 11:55:34,082: 'n'
2023-04-01 11:55:34,295: Key.space
2023-04-01 11:55:34,767: 'r'
2023-04-01 11:55:35,058: 'u'
2023-04-01 11:55:35,321: 'n'
2023-04-01 11:55:35,516: Key.space
2023-04-01 11:55:35,719: 'i'
2023-04-01 11:55:35,999: 'n'
2023-04-01 11:55:36,260: Key.space
2023-04-01 11:55:37,663: Key.down
2023-04-01 11:55:37,885: Key.enter
2023-04-01 11:58:25,541: 'm'
2023-04-01 11:58:25,856: 'u'
2023-04-01 11:58:26,192: 'l'
2023-04-01 11:58:26,554: 't'
2023-04-01 11:58:26,812: 'i'
2023-04-01 11:58:27,242: 'p'
2023-04-01 11:58:27,480: 'l'
2023-04-01 11:58:27,702: 'e'
2023-04-01 11:58:27,926: Key.space
2023-04-01 11:58:30,044: Key.enter
2023-04-01 19:19:35,388: Key.delete
2023-04-01 19:19:41,614: Key.delete
2023-04-01 19:19:43,102: Key.delete
2023-04-01 19:23:12,168: 't'
2023-04-01 19:23:12,353: 'a'
2023-04-01 19:23:12,608: 's'
2023-04-01 19:23:12,863: 'k'
2023-04-01 19:23:14,937: Key.space
2023-04-01 19:23:15,125: 'm'
2023-04-01 19:23:15,302: 'a'
2023-04-01 19:23:15,502: 'n'
2023-04-01 19:23:15,646: 'a'
2023-04-01 19:23:16,083: 'g'
2023-04-01 19:23:16,243: 'e'
2023-04-01 19:23:16,535: 'r'
2023-04-01 19:24:10,879: Key.cmd
2023-04-01 19:24:11,118: 't'
2023-04-01 19:24:36,912: 't'
2023-04-01 19:24:37,264: 'a'
2023-04-01 19:24:37,470: 's'
2023-04-01 19:24:37,932: 'k'
2023-04-01 19:24:39,104: Key.space
2023-04-01 19:24:40,357: 'm'
2023-04-01 19:24:41,102: 'a'
2023-04-01 19:24:41,505: 'n'
2023-04-01 19:24:41,829: 'a'
2023-04-01 19:24:42,425: 'g'
2023-04-01 19:24:42,967: 'e'
2023-04-01 19:24:43,257: 'r'
2023-04-01 19:24:43,701: Key.space
2023-04-01 19:25:13,558: Key.ctrl_l
2023-04-01 19:25:13,777: Key.shift
2023-04-01 19:25:14,029: Key.shift
2023-04-01 19:25:14,058: Key.shift
2023-04-01 19:25:14,089: Key.shift
2023-04-01 19:25:14,118: Key.shift
2023-04-01 19:25:14,149: Key.shift
2023-04-01 19:25:14,180: Key.shift
2023-04-01 19:25:14,208: Key.shift
2023-04-01 19:25:14,238: Key.shift
2023-04-01 19:25:14,268: Key.shift
2023-04-01 19:25:14,299: Key.shift
2023-04-01 19:25:14,329: Key.shift
2023-04-01 19:25:14,358: Key.shift
2023-04-01 19:25:14,367: Key.esc
2023-04-01 19:25:14,617: Key.esc
2023-04-01 19:25:14,647: Key.esc
2023-04-01 19:25:14,676: Key.esc
2023-04-01 19:25:14,708: Key.esc
2023-04-01 19:33:18,956: Key.backspace
2023-04-01 19:33:19,243: Key.backspace
2023-04-01 19:36:12,867: Key.backspace
2023-04-01 19:36:13,431: Key.backspace
2023-04-01 19:36:14,877: <101>
2023-04-01 19:36:15,062: <96>
2023-04-01 19:36:16,014: Key.backspace
2023-04-01 19:36:16,210: Key.backspace
2023-04-01 19:36:16,973: <99>
2023-04-01 19:36:17,246: <96>
2023-04-01 19:36:18,845: Key.ctrl_l
2023-04-01 19:36:19,095: Key.ctrl_l
2023-04-01 19:36:19,125: Key.ctrl_l
2023-04-01 19:36:19,156: Key.ctrl_l
2023-04-01 19:36:19,185: Key.ctrl_l
2023-04-01 19:36:19,216: Key.ctrl_l
2023-04-01 19:36:19,232: '\x13'
2023-04-01 19:38:24,129: Key.shift
2023-04-01 19:38:24,144: Key.esc
2023-04-01 19:38:24,154: Key.ctrl_l
2023-04-01 19:38:29,184: Key.ctrl_l
2023-04-01 19:38:29,343: Key.shift
2023-04-01 19:38:29,597: Key.shift
2023-04-01 19:38:29,623: Key.esc
2023-04-01 19:38:29,873: Key.esc
2023-04-01 19:42:10,900: Key.right
2023-04-01 19:42:11,665: Key.right
2023-04-01 19:42:12,337: Key.right
2023-04-01 19:42:12,935: Key.right
2023-04-01 19:43:20,671: Key.left
2023-04-01 19:43:21,461: Key.left
2023-04-01 19:43:22,040: Key.right
2023-04-01 19:43:22,326: Key.right
2023-04-01 20:04:47,293: Key.space
2023-04-01 20:06:32,331: Key.left
2023-04-01 20:06:33,414: Key.right
2023-04-01 20:06:33,990: Key.left
2023-04-01 20:06:34,289: Key.left
2023-04-01 20:06:34,933: Key.right
2023-04-01 20:06:35,232: Key.right
2023-04-01 20:06:35,830: Key.left
2023-04-01 20:06:36,458: Key.left
2023-04-01 20:06:36,821: Key.right
2023-04-01 20:06:37,056: Key.right
2023-04-01 20:06:37,529: Key.right
2023-04-01 20:06:38,583: Key.left
2023-04-01 20:06:40,206: Key.left
2023-04-01 20:10:08,001: Key.right
2023-04-01 20:10:11,314: Key.right
2023-04-01 20:10:13,025: Key.left
2023-04-01 20:10:14,122: Key.right
2023-04-01 20:10:14,487: Key.right
2023-04-01 20:10:17,649: Key.left
2023-04-01 20:10:18,137: Key.left
2023-04-01 20:10:26,469: Key.right
2023-04-01 20:10:27,841: Key.right
2023-04-01 20:33:41,459: Key.media_volume_up
2023-04-01 20:33:41,711: Key.media_volume_up
2023-04-01 20:33:41,742: Key.media_volume_up
2023-04-01 20:33:41,774: Key.media_volume_up
2023-04-01 20:33:41,790: Key.media_volume_up
2023-04-01 20:33:41,821: Key.media_volume_up
2023-04-01 20:33:41,853: Key.media_volume_up
2023-04-01 20:33:41,889: Key.media_volume_up
2023-04-01 20:33:41,915: Key.media_volume_up
2023-04-01 20:33:41,947: Key.media_volume_up
2023-04-01 20:33:41,978: Key.media_volume_up
2023-04-01 20:33:42,010: Key.media_volume_up
2023-04-01 20:33:42,041: Key.media_volume_up
2023-04-01 20:33:42,073: Key.media_volume_up
2023-04-01 20:33:42,105: Key.media_volume_up
2023-04-01 20:33:42,136: Key.media_volume_up
2023-04-01 20:33:42,152: Key.media_volume_up
2023-04-01 20:33:42,189: Key.media_volume_up
2023-04-01 20:33:42,215: Key.media_volume_up
2023-04-01 20:33:42,246: Key.media_volume_up
2023-04-01 20:33:42,277: Key.media_volume_up
2023-04-01 20:33:42,309: Key.media_volume_up
2023-04-01 20:33:42,341: Key.media_volume_up
2023-04-01 20:33:42,372: Key.media_volume_up
2023-04-01 20:33:42,404: Key.media_volume_up
2023-04-01 20:33:42,435: Key.media_volume_up
2023-04-01 20:33:42,466: Key.media_volume_up
